,cookie,time,interaction,conversion,conversion_value,channel
15283,0CfC0nfkDF9kof7kAB3noBkkF,2018-07-21T20:34:10Z,impression,0,0.0,Paid Search
15284,0CfC3n7CfD9A7h7ff00nh0kk0,2018-07-16T14:22:33Z,impression,0,0.0,Instagram
15285,0CfC9hhoEnhkf0kikf3EBh9io,2018-07-16T15:06:49Z,impression,0,0.0,Facebook
15286,0CfC9hhoEnhkf0kikf3EBh9io,2018-07-18T17:25:11Z,impression,0,0.0,Instagram
15287,0CfC9hhoEnhkf0kikf3EBh9io,2018-07-19T16:31:57Z,impression,0,0.0,Facebook
15288,0CfC9hhoEnhkf0kikf3EBh9io,2018-07-22T09:24:03Z,impression,0,0.0,Facebook
15289,0CfCDBBkhECh3CAB70DifDA7k,2018-07-06T15:52:21Z,impression,0,0.0,Facebook
15290,0CfCf0oFAAnffiA7fkfDFi0D7,2018-07-19T23:38:01Z,impression,0,0.0,Online Display
15291,0CfCf709FEEChCEn3kE9CoBEF,2018-07-13T12:59:15Z,impression,0,0.0,Online Display
15292,0CfCf709FEEChCEn3kE9CoBEF,2018-07-14T04:33:21Z,conversion,1,7.0,Online Display
15293,0CfChin703konDfEDF907A0hh,2018-07-19T09:48:43Z,impression,0,0.0,Online Display
15294,0CfChin703konDfEDF907A0hh,2018-07-19T09:48:53Z,impression,0,0.0,Online Display
15295,0CfDnDFoD7hAA9CfffoBkhCo9,2018-07-30T12:58:47Z,impression,0,0.0,Facebook
15296,0CfDoi90hCDEikEin3fo7Cn7D,2018-07-23T11:40:16Z,impression,0,0.0,Facebook
15297,0CfEAnk3hD0oCi9fFEioo7k0B,2018-07-03T15:44:13Z,impression,0,0.0,Paid Search
15298,0CfEAnk3hD0oCi9fFEioo7k0B,2018-07-07T16:55:17Z,impression,0,0.0,Online Display
15299,0CfEAnk3hD0oCi9fFEioo7k0B,2018-07-08T10:12:42Z,impression,0,0.0,Paid Search
15300,0CfEAnk3hD0oCi9fFEioo7k0B,2018-07-11T08:56:30Z,impression,0,0.0,Online Display
15301,0CfEAnk3hD0oCi9fFEioo7k0B,2018-07-21T20:45:11Z,impression,0,0.0,Paid Search
15302,0CfECiFFfAAi30hf9nF0AA37F,2018-07-09T09:18:26Z,impression,0,0.0,Online Display
15303,0CfECiiFAf9FB9CF0F77BnBiD,2018-07-22T14:50:14Z,impression,0,0.0,Online Display
15304,0CfECiiFAf9FB9CF0F77BnBiD,2018-07-29T09:21:42Z,impression,0,0.0,Online Display
15305,0CfECiiFAf9FB9CF0F77BnBiD,2018-07-29T09:22:22Z,impression,0,0.0,Online Display
15306,0CfEihFhfBA9nA7FiABFk0i3A,2018-07-09T09:09:25Z,impression,0,0.0,Online Display
15307,0CfEihFhfBA9nA7FiABFk0i3A,2018-07-11T08:45:11Z,impression,0,0.0,Online Display
15308,0CfEiiFE9fh0nA99BA9fBEi90,2018-07-17T20:01:11Z,impression,0,0.0,Online Video
15309,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T00:13:23Z,impression,0,0.0,Paid Search
15310,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T00:13:24Z,impression,0,0.0,Paid Search
15311,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T00:15:20Z,impression,0,0.0,Paid Search
15312,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T00:15:24Z,impression,0,0.0,Paid Search
15313,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T23:54:26Z,impression,0,0.0,Paid Search
15314,0CfFB7BBFEBAE79nnfn7E9hh0,2018-07-04T23:54:35Z,conversion,1,6.5,Paid Search
15315,0CfFkiC79i7BiBoABo0oFD9Df,2018-07-23T21:34:42Z,impression,0,0.0,Online Video
15316,0CfFnBE3i0Ak3CCB99D3h97kA,2018-07-21T16:04:22Z,impression,0,0.0,Paid Search
15317,0CffA3DACoEFDhoDoECECfE79,2018-07-11T19:25:13Z,impression,0,0.0,Online Display
15318,0CffA3DACoEFDhoDoECECfE79,2018-07-19T09:13:49Z,impression,0,0.0,Online Display
15319,0CffE0F3BFC03FDfoC3DniE03,2018-07-20T14:46:35Z,impression,0,0.0,Paid Search
15320,0CffE0F3BFC03FDfoC3DniE03,2018-07-20T16:38:24Z,impression,0,0.0,Paid Search
15321,0CffF07BFD9Fn0iiin9Di0iEE,2018-07-16T20:48:36Z,impression,0,0.0,Facebook
15322,0CfhDkoE9F0h0CD7Ef7iino00,2018-07-09T09:13:28Z,impression,0,0.0,Online Display
15323,0CfhDkoE9F0h0CD7Ef7iino00,2018-07-17T11:03:43Z,impression,0,0.0,Online Display
15324,0Cfhnnh7FDCCfnFohE70nADCf,2018-07-05T11:25:51Z,impression,0,0.0,Paid Search
15325,0Cfi3Dn9Anhf9BinBoC3D0iFh,2018-07-02T09:31:21Z,impression,0,0.0,Paid Search
15326,0Cfik33DCFnf7hfhhhFnfCoo0,2018-07-18T18:50:19Z,impression,0,0.0,Facebook
15327,0Cfin9EkiA97ACEAEhDBf0B7C,2018-07-29T17:03:36Z,impression,0,0.0,Facebook
15328,0Cfk0Ai7F7BFBhDD3h3ioFFii,2018-07-23T15:27:00Z,impression,0,0.0,Facebook
15329,0Cfk30BiB3kikE7iAikFCAD7n,2018-07-05T15:40:31Z,impression,0,0.0,Online Video
15330,0Cfk39i0niEfhEnBA0h9CFiDC,2018-07-14T13:34:44Z,impression,0,0.0,Paid Search
15331,0Cfk39i0niEfhEnBA0h9CFiDC,2018-07-14T13:35:07Z,impression,0,0.0,Paid Search
15332,0Cfk39i0niEfhEnBA0h9CFiDC,2018-07-28T11:42:51Z,impression,0,0.0,Paid Search
15333,0CfkFh9ihDfiDhF07BiAiohk7,2018-07-17T19:09:30Z,impression,0,0.0,Online Video
15334,0CfkFh9ihDfiDhF07BiAiohk7,2018-07-17T19:09:34Z,impression,0,0.0,Online Video
15335,0CfkFh9ihDfiDhF07BiAiohk7,2018-07-17T19:10:26Z,impression,0,0.0,Online Video
15336,0CfkFh9ihDfiDhF07BiAiohk7,2018-07-17T19:10:43Z,impression,0,0.0,Online Video
15337,0CfkFh9ihDfiDhF07BiAiohk7,2018-07-26T12:06:48Z,impression,0,0.0,Instagram
15338,0CfkhF0nDihhon9An73n3EDD7,2018-07-12T11:43:29Z,impression,0,0.0,Paid Search
15339,0Cfn97A907k0f00iECfCFDknn,2018-07-18T20:45:50Z,impression,0,0.0,Instagram
15340,0CfniEk7n0nE90Fk79909nB09,2018-07-11T09:26:33Z,impression,0,0.0,Paid Search
15341,0CfniEk7n0nE90Fk79909nB09,2018-07-11T09:26:35Z,impression,0,0.0,Paid Search
15342,0CfoBi3k70ConA0kkhioDiDD3,2018-07-01T15:17:24Z,impression,0,0.0,Paid Search
15343,0CfoBi3k70ConA0kkhioDiDD3,2018-07-13T07:29:47Z,impression,0,0.0,Paid Search
15344,0CfoBi3k70ConA0kkhioDiDD3,2018-07-13T15:47:23Z,impression,0,0.0,Paid Search
15345,0CfoBi3k70ConA0kkhioDiDD3,2018-07-13T15:47:23Z,impression,0,0.0,Paid Search
15346,0CfoBi3k70ConA0kkhioDiDD3,2018-07-17T22:00:10Z,impression,0,0.0,Online Display
15347,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T09:15:31Z,impression,0,0.0,Facebook
15348,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T10:16:52Z,impression,0,0.0,Facebook
15349,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T10:54:11Z,impression,0,0.0,Instagram
15350,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T10:55:29Z,impression,0,0.0,Facebook
15351,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T12:15:58Z,impression,0,0.0,Facebook
15352,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T13:32:48Z,impression,0,0.0,Facebook
15353,0CfoBi3k70ConA0kkhioDiDD3,2018-07-20T13:34:33Z,impression,0,0.0,Instagram
15354,0CfoBi3k70ConA0kkhioDiDD3,2018-07-26T10:26:08Z,impression,0,0.0,Online Display
15355,0Ch07f0Ch9hfCEDhBBk3hhC3F,2018-07-08T13:38:34Z,impression,0,0.0,Facebook
15356,0Ch07f0Ch9hfCEDhBBk3hhC3F,2018-07-09T13:21:38Z,impression,0,0.0,Facebook
15357,0Ch0EE9Bf33FoDfnEk90ofFk7,2018-07-26T09:26:02Z,impression,0,0.0,Instagram
15358,0Ch0EfE70BBE9F39D3DDoAkAA,2018-07-23T12:43:13Z,impression,0,0.0,Online Display
15359,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-02T14:28:44Z,impression,0,0.0,Paid Search
15360,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-08T16:36:34Z,impression,0,0.0,Paid Search
15361,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-10T04:37:04Z,impression,0,0.0,Paid Search
15362,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-19T00:50:14Z,impression,0,0.0,Online Video
15363,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-20T09:10:34Z,impression,0,0.0,Online Video
15364,0Ch0kk9F3DDCC93D7fh0DkC9k,2018-07-30T08:05:37Z,impression,0,0.0,Online Video
15365,0Ch0nniC7EhnECFEE9C33Fno9,2018-07-01T15:26:34Z,impression,0,0.0,Paid Search
15366,0Ch373i0Co3Cin0ik33kfBFFA,2018-07-23T12:19:17Z,impression,0,0.0,Online Display
15367,0Ch3C9oEB9ohFA39EifB0h37i,2018-07-04T18:13:10Z,impression,0,0.0,Online Video
15368,0Ch3C9oEB9ohFA39EifB0h37i,2018-07-05T11:57:35Z,impression,0,0.0,Online Video
15369,0Ch70ik3F9FfonCEfk9f03nD9,2018-07-08T08:38:40Z,conversion,1,7.0,Paid Search
15370,0Ch70k70DnABBofDnhFAnfiBF,2018-07-19T06:57:55Z,impression,0,0.0,Instagram
15371,0Ch70k70DnABBofDnhFAnfiBF,2018-07-29T06:37:11Z,impression,0,0.0,Facebook
15372,0Ch7970C7En30f0En3FCDDF7A,2018-07-05T11:13:34Z,impression,0,0.0,Paid Search
15373,0Ch7970C7En30f0En3FCDDF7A,2018-07-11T09:01:41Z,impression,0,0.0,Paid Search
15374,0Ch7iEEioFf9k9Bi9Bn7CF003,2018-07-21T23:01:59Z,impression,0,0.0,Online Video
15375,0Ch9ACnFCoB03ifBnoB0CkEE9,2018-07-10T18:46:35Z,impression,0,0.0,Facebook
15376,0Ch9ACnFCoB03ifBnoB0CkEE9,2018-07-10T18:47:10Z,impression,0,0.0,Facebook
15377,0Ch9ACnFCoB03ifBnoB0CkEE9,2018-07-12T22:54:42Z,impression,0,0.0,Facebook
15378,0Ch9ACnFCoB03ifBnoB0CkEE9,2018-07-12T22:55:34Z,impression,0,0.0,Instagram
15379,0Ch9BofCnBCAkin39AnihDAFA,2018-07-08T21:30:46Z,impression,0,0.0,Instagram
15380,0Ch9Bon9E0hiD073DFkBko9f7,2018-07-28T16:17:04Z,impression,0,0.0,Online Video
15381,0Ch9D3o709ikE7nC7nfk0030n,2018-07-02T18:23:55Z,impression,0,0.0,Facebook
15382,0Ch9hfFnF7ChfEknFBhfB3E9B,2018-07-30T20:38:42Z,impression,0,0.0,Facebook
15383,0ChACnk39kiAnfA3DAoB3nCFF,2018-07-19T11:19:04Z,impression,0,0.0,Paid Search
15384,0ChACnk39kiAnfA3DAoB3nCFF,2018-07-22T14:29:01Z,impression,0,0.0,Paid Search
15385,0ChADfo09ihBAE9kBni0AiBFn,2018-07-19T16:58:33Z,impression,0,0.0,Instagram
15386,0ChADfo09ihBAE9kBni0AiBFn,2018-07-23T14:16:42Z,impression,0,0.0,Instagram
15387,0ChAkfC0fFAnk0i0nffnEBkki,2018-07-06T20:27:51Z,impression,0,0.0,Online Display
15388,0ChAkfC0fFAnk0i0nffnEBkki,2018-07-12T17:18:28Z,impression,0,0.0,Paid Search
15389,0ChAkfC0fFAnk0i0nffnEBkki,2018-07-22T16:48:33Z,impression,0,0.0,Online Display
15390,0ChB0BFD7nnAhkDoAnCo3hFoE,2018-07-02T17:07:10Z,impression,0,0.0,Facebook
15391,0ChB0BFD7nnAhkDoAnCo3hFoE,2018-07-25T17:24:10Z,impression,0,0.0,Instagram
15392,0ChB0BFD7nnAhkDoAnCo3hFoE,2018-07-26T13:58:28Z,impression,0,0.0,Online Display
15393,0ChB0BFD7nnAhkDoAnCo3hFoE,2018-07-26T18:30:21Z,impression,0,0.0,Online Display
15394,0ChBCoffhA3ofikCAn9BkACi7,2018-07-08T11:45:13Z,impression,0,0.0,Paid Search
15395,0ChBFEBknkFiAfihiAk9BCnEC,2018-07-01T14:20:42Z,impression,0,0.0,Online Video
15396,0ChBFEBknkFiAfihiAk9BCnEC,2018-07-01T14:20:42Z,impression,0,0.0,Online Video
15397,0ChBhBo00BhBhh79ooE70AE9n,2018-07-21T09:58:05Z,impression,0,0.0,Online Video
15398,0ChBiiCoE3A33EfoDihnkho3h,2018-07-08T19:52:27Z,impression,0,0.0,Online Video
15399,0ChBiiCoE3A33EfoDihnkho3h,2018-07-08T19:53:24Z,impression,0,0.0,Online Video
15400,0ChBiiCoE3A33EfoDihnkho3h,2018-07-10T21:46:28Z,impression,0,0.0,Paid Search
15401,0ChBiiCoE3A33EfoDihnkho3h,2018-07-14T17:54:19Z,impression,0,0.0,Online Video
15402,0ChBiiCoE3A33EfoDihnkho3h,2018-07-22T18:17:27Z,impression,0,0.0,Online Video
15403,0ChBni9kAiB7Cii7o9infhfC3,2018-07-18T12:26:26Z,impression,0,0.0,Instagram
15404,0ChBo7oCiFFnhDhoo73E9hC9o,2018-07-04T22:37:59Z,impression,0,0.0,Instagram
15405,0ChBo7oCiFFnhDhoo73E9hC9o,2018-07-06T15:11:23Z,impression,0,0.0,Paid Search
15406,0ChBo7oCiFFnhDhoo73E9hC9o,2018-07-16T19:57:10Z,impression,0,0.0,Facebook
15407,0ChBo7oCiFFnhDhoo73E9hC9o,2018-07-24T12:55:22Z,impression,0,0.0,Instagram
15408,0ChBo7oCiFFnhDhoo73E9hC9o,2018-07-31T10:02:23Z,conversion,1,6.5,Facebook
15409,0ChCBno0kDCiAhAAA0BD39CE7,2018-07-12T10:37:37Z,impression,0,0.0,Paid Search
15410,0ChCBno0kDCiAhAAA0BD39CE7,2018-07-12T10:37:40Z,impression,0,0.0,Paid Search
15411,0ChCBno0kDCiAhAAA0BD39CE7,2018-07-12T10:38:10Z,impression,0,0.0,Paid Search
15412,0ChCF7F3Ck97i7hoEA7fB7EA3,2018-07-23T13:37:48Z,impression,0,0.0,Online Display
15413,0ChCkEnBEfkCCk0EB7oE7DBi3,2018-07-04T08:14:59Z,impression,0,0.0,Online Video
15414,0ChCkEnBEfkCCk0EB7oE7DBi3,2018-07-09T09:07:59Z,impression,0,0.0,Online Video
15415,0ChCkEnBEfkCCk0EB7oE7DBi3,2018-07-12T09:20:18Z,impression,0,0.0,Online Display
15416,0ChCkEnBEfkCCk0EB7oE7DBi3,2018-07-17T13:33:49Z,impression,0,0.0,Online Video
15417,0ChDCAoBCfBDFEiDhBAED0oA0,2018-07-09T06:36:55Z,impression,0,0.0,Paid Search
15418,0ChDD33F0hED9CE0EkCBA70Ak,2018-07-03T12:26:07Z,impression,0,0.0,Paid Search
15419,0ChDD33F0hED9CE0EkCBA70Ak,2018-07-03T12:27:33Z,impression,0,0.0,Paid Search
15420,0ChDD33F0hED9CE0EkCBA70Ak,2018-07-10T18:51:23Z,impression,0,0.0,Paid Search
15421,0ChDD33F0hED9CE0EkCBA70Ak,2018-07-10T18:52:55Z,impression,0,0.0,Paid Search
15422,0ChDDh307iffoEiD7oBAi37FA,2018-07-17T14:12:24Z,impression,0,0.0,Online Display
15423,0ChDEDABADA393iEF73CfFFfC,2018-07-22T14:33:16Z,impression,0,0.0,Instagram
15424,0ChE79Dh9D3FDo9hB0A0DiE07,2018-07-11T09:38:57Z,impression,0,0.0,Paid Search
15425,0ChECkFkhoDhC7Ai3A3EAnAh0,2018-07-09T10:32:57Z,impression,0,0.0,Online Display
15426,0ChEFDiBAnE7hEBk70h9CE77h,2018-07-18T07:57:52Z,impression,0,0.0,Online Video
15427,0ChEi93EDAADfhBkCEi7DAFCF,2018-07-08T07:37:27Z,impression,0,0.0,Instagram
15428,0ChEi93EDAADfhBkCEi7DAFCF,2018-07-12T08:12:50Z,impression,0,0.0,Facebook
15429,0ChEknBh3k9Dk9oCo9CEn7hDn,2018-07-10T13:57:20Z,impression,0,0.0,Facebook
15430,0ChEofnf0CoEAfB09BokhEEBn,2018-07-02T09:42:10Z,impression,0,0.0,Paid Search
15431,0ChF3AF3AnAhhD3CE709EFhnF,2018-07-09T21:32:10Z,impression,0,0.0,Online Video
15432,0ChF3AF3AnAhhD3CE709EFhnF,2018-07-10T22:06:57Z,impression,0,0.0,Online Video
15433,0ChF3AF3AnAhhD3CE709EFhnF,2018-07-10T22:07:54Z,impression,0,0.0,Online Video
15434,0ChF3AF3AnAhhD3CE709EFhnF,2018-07-10T22:07:56Z,impression,0,0.0,Online Video
15435,0ChF3AF3AnAhhD3CE709EFhnF,2018-07-11T18:23:13Z,impression,0,0.0,Online Video
15436,0ChFEDAoA9hEB7koCA9k90AfB,2018-07-25T19:15:29Z,impression,0,0.0,Online Video
15437,0ChFEDAoA9hEB7koCA9k90AfB,2018-07-25T19:17:40Z,impression,0,0.0,Online Video
15438,0ChFEDAoA9hEB7koCA9k90AfB,2018-07-25T19:17:41Z,impression,0,0.0,Online Video
15439,0ChFEDAoA9hEB7koCA9k90AfB,2018-07-25T19:20:00Z,impression,0,0.0,Online Video
15440,0ChFEDAoA9hEB7koCA9k90AfB,2018-07-25T19:20:00Z,impression,0,0.0,Online Video
15441,0Chh7oFifi30CB9fAfi0B377C,2018-07-26T10:39:55Z,impression,0,0.0,Online Display
15442,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-23T23:44:34Z,impression,0,0.0,Online Video
15443,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-24T22:16:55Z,impression,0,0.0,Online Video
15444,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-24T22:22:13Z,impression,0,0.0,Paid Search
15445,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-26T14:33:28Z,impression,0,0.0,Online Video
15446,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-26T14:39:11Z,impression,0,0.0,Paid Search
15447,0ChhC7oiF0nn3BAnhDoh3n300,2018-07-26T18:44:12Z,impression,0,0.0,Paid Search
15448,0ChhC9fnFCfD3hkk7070ioE9h,2018-07-30T10:31:43Z,impression,0,0.0,Paid Search
15449,0ChhC9fnFCfD3hkk7070ioE9h,2018-07-30T10:34:28Z,impression,0,0.0,Paid Search
15450,0ChhF9FhCCiFDh97n93D7BCAA,2018-07-10T12:31:06Z,impression,0,0.0,Paid Search
15451,0ChhFh7BE7Ci0BihCfBnkfn3i,2018-07-21T18:21:16Z,impression,0,0.0,Online Video
15452,0ChhFh7BE7Ci0BihCfBnkfn3i,2018-07-21T18:34:01Z,impression,0,0.0,Paid Search
15453,0ChhFh7BE7Ci0BihCfBnkfn3i,2018-07-21T20:38:18Z,impression,0,0.0,Online Video
15454,0ChhFh7BE7Ci0BihCfBnkfn3i,2018-07-29T18:02:27Z,impression,0,0.0,Online Video
15455,0Chi3BkkEBCiDEFnn0oDo0D3o,2018-07-09T05:37:05Z,impression,0,0.0,Facebook
15456,0Chikfhfoihn9fB007BBoAB3A,2018-07-10T17:47:17Z,impression,0,0.0,Paid Search
15457,0Chikfhfoihn9fB007BBoAB3A,2018-07-17T17:31:30Z,impression,0,0.0,Paid Search
15458,0Chikfhfoihn9fB007BBoAB3A,2018-07-17T18:15:57Z,impression,0,0.0,Paid Search
15459,0Chikfhfoihn9fB007BBoAB3A,2018-07-17T18:25:27Z,impression,0,0.0,Online Display
15460,0ChioA9nDi0B73o09Bh9DnkFA,2018-07-02T13:45:20Z,impression,0,0.0,Facebook
15461,0ChioA9nDi0B73o09Bh9DnkFA,2018-07-17T10:53:07Z,impression,0,0.0,Online Display
15462,0Chk0iAfknAC0DBiAik7EDkDh,2018-07-08T07:52:30Z,impression,0,0.0,Online Video
15463,0Chk0iAfknAC0DBiAik7EDkDh,2018-07-24T15:40:54Z,impression,0,0.0,Facebook
15464,0Chk0iAfknAC0DBiAik7EDkDh,2018-07-27T18:45:53Z,impression,0,0.0,Facebook
15465,0Chk7fhh3onfE90DEffnE0iD9,2018-07-12T17:32:59Z,impression,0,0.0,Paid Search
15466,0Chk7fhh3onfE90DEffnE0iD9,2018-07-14T21:45:30Z,conversion,1,7.0,Online Display
15467,0Chk7h0o3kFo3EoDnEF37CFBF,2018-07-04T12:12:11Z,impression,0,0.0,Instagram
15468,0Chk7h0o3kFo3EoDnEF37CFBF,2018-07-11T18:25:38Z,impression,0,0.0,Online Display
15469,0Chk7h0o3kFo3EoDnEF37CFBF,2018-07-14T12:04:42Z,impression,0,0.0,Facebook
15470,0Chk7n0k3F9DhCCDfiAi39kf3,2018-07-20T19:42:13Z,impression,0,0.0,Paid Search
15471,0Chk99i09o9B0hDB7B9FhFCn9,2018-07-24T15:02:15Z,impression,0,0.0,Facebook
15472,0Chk99i09o9B0hDB7B9FhFCn9,2018-07-29T13:42:14Z,impression,0,0.0,Instagram
15473,0Chkf9AEDEhCB77CDDFoC0CFE,2018-07-25T20:41:46Z,impression,0,0.0,Facebook
15474,0Chkf9AEDEhCB77CDDFoC0CFE,2018-07-30T10:11:41Z,impression,0,0.0,Facebook
15475,0Chkn9D0n0B7oE3F0oDnCC97C,2018-07-11T09:57:13Z,impression,0,0.0,Paid Search
15476,0Chkn9D0n0B7oE3F0oDnCC97C,2018-07-21T20:36:30Z,impression,0,0.0,Online Video
15477,0Chkn9D0n0B7oE3F0oDnCC97C,2018-07-22T18:31:26Z,impression,0,0.0,Facebook
15478,0Chn0oh30CBADEFFDhCD307FF,2018-07-28T18:40:04Z,impression,0,0.0,Instagram
15479,0Chn70AoAkADDBo73o0kE7A7A,2018-07-12T12:45:06Z,impression,0,0.0,Online Display
15480,0Chn7Ch33DhEE0CikoF7koBFF,2018-07-02T09:47:44Z,impression,0,0.0,Paid Search
15481,0Chn7Ch33DhEE0CikoF7koBFF,2018-07-19T12:32:46Z,impression,0,0.0,Facebook
15482,0ChnE9ni3ik9hEiADA7fo3Akh,2018-07-09T13:18:35Z,impression,0,0.0,Paid Search
15483,0ChnFA3DCoko3AFBA3knhA9iF,2018-07-23T16:51:31Z,impression,0,0.0,Online Video
15484,0Cho0ADE9h00DFnEEnE7AoEFC,2018-07-14T07:41:52Z,impression,0,0.0,Online Display
15485,0Cho7n3DkfiB907BAi0hf3ifh,2018-07-25T12:01:59Z,impression,0,0.0,Online Display
15486,0Cho7n3DkfiB907BAi0hf3ifh,2018-07-25T13:30:58Z,impression,0,0.0,Online Display
15487,0Chof70AkhnAnB7hni7F9EF0f,2018-07-06T19:27:47Z,impression,0,0.0,Instagram
15488,0Chof70AkhnAnB7hni7F9EF0f,2018-07-06T20:22:34Z,impression,0,0.0,Facebook
15489,0Chof70AkhnAnB7hni7F9EF0f,2018-07-11T20:18:25Z,impression,0,0.0,Facebook
15490,0Chof70AkhnAnB7hni7F9EF0f,2018-07-11T20:44:30Z,impression,0,0.0,Facebook
15491,0Chof70AkhnAnB7hni7F9EF0f,2018-07-15T20:23:33Z,impression,0,0.0,Facebook
15492,0Chof70AkhnAnB7hni7F9EF0f,2018-07-21T19:12:23Z,impression,0,0.0,Facebook
15493,0Chof70AkhnAnB7hni7F9EF0f,2018-07-28T20:29:21Z,impression,0,0.0,Facebook
15494,0ChoffnDnCBBfhA0AiDAfD999,2018-07-29T09:47:02Z,impression,0,0.0,Paid Search
15495,0ChoffnDnCBBfhA0AiDAfD999,2018-07-29T09:48:27Z,impression,0,0.0,Paid Search
15496,0ChoffnDnCBBfhA0AiDAfD999,2018-07-29T09:54:45Z,impression,0,0.0,Paid Search
15497,0ChoioDhnhfB0kn0o3DCoiBfn,2018-07-26T13:39:57Z,impression,0,0.0,Online Display
15498,0Ci00EE790DD9k999h0373FCE,2018-07-22T18:25:04Z,impression,0,0.0,Facebook
15499,0Ci00FhhD7kFB0k3AFf0oCF73,2018-07-17T13:30:07Z,impression,0,0.0,Paid Search
15500,0Ci0BEEnk7f0fBh3nFkfn0oni,2018-07-14T09:40:28Z,impression,0,0.0,Online Display
15501,0Ci0FnBnCiBiFBE7hDEkEDoDB,2018-07-27T21:20:35Z,conversion,1,6.0,Instagram
15502,0Ci0hn9nkBoFk00iDkEoiChBk,2018-07-18T01:24:36Z,impression,0,0.0,Online Display
15503,0Ci0n3CnCBFkBo3Bo77FiF9F3,2018-07-26T07:31:13Z,impression,0,0.0,Facebook
15504,0Ci3300EnBiFABnf0ioCD9Ain,2018-07-05T15:52:06Z,impression,0,0.0,Facebook
15505,0Ci3300EnBiFABnf0ioCD9Ain,2018-07-05T18:26:54Z,impression,0,0.0,Instagram
15506,0Ci3300EnBiFABnf0ioCD9Ain,2018-07-08T16:43:49Z,impression,0,0.0,Facebook
15507,0Ci37C3fDBDD3BChD9A7hkk93,2018-07-13T18:28:51Z,impression,0,0.0,Paid Search
15508,0Ci39A3AAF3hffn0B0DEkEo3B,2018-07-05T23:11:40Z,impression,0,0.0,Paid Search
15509,0Ci3BnA0ff9BF7BFfk0k093hB,2018-07-16T14:27:53Z,impression,0,0.0,Online Video
15510,0Ci3DCnAooBkBDC3AiCi9iA3F,2018-07-17T14:01:18Z,impression,0,0.0,Paid Search
15511,0Ci3DCnAooBkBDC3AiCi9iA3F,2018-07-18T08:03:41Z,impression,0,0.0,Paid Search
15512,0Ci3DCnAooBkBDC3AiCi9iA3F,2018-07-18T08:04:13Z,impression,0,0.0,Paid Search
15513,0Ci3EE933k9i039hf3i0ho9C7,2018-07-27T11:00:56Z,impression,0,0.0,Paid Search
15514,0Ci3hDfFBk3ffCD3D3FknD0on,2018-07-01T15:31:50Z,impression,0,0.0,Paid Search
15515,0Ci3hDfFBk3ffCD3D3FknD0on,2018-07-01T15:32:32Z,impression,0,0.0,Paid Search
15516,0Ci779F0D7A9oiB7930ho7Dk3,2018-07-27T12:19:52Z,impression,0,0.0,Paid Search
15517,0Ci77E7o7oBko3iDFDo9h9D39,2018-07-23T09:23:08Z,impression,0,0.0,Online Video
15518,0Ci77o7C79Ch79FEhE70k09fF,2018-07-06T09:46:52Z,impression,0,0.0,Facebook
15519,0Ci799n9DFoniFnB7nAinkhFh,2018-07-12T09:34:39Z,impression,0,0.0,Online Display
15520,0Ci799n9DFoniFnB7nAinkhFh,2018-07-24T10:18:26Z,impression,0,0.0,Online Display
15521,0Ci7foBiBhAoo0n000A0C0nA3,2018-07-18T14:39:18Z,impression,0,0.0,Instagram
15522,0Ci90ffkh9noCFCB37DofinkD,2018-07-22T07:09:01Z,impression,0,0.0,Online Video
15523,0Ci9fCEFAh3CikDFBDkB9B703,2018-07-20T17:43:19Z,impression,0,0.0,Online Video
15524,0Ci9fCEFAh3CikDFBDkB9B703,2018-07-20T20:18:16Z,impression,0,0.0,Online Display
15525,0Ci9iDF30AF03C9ff7kFEBiBi,2018-07-31T07:12:05Z,impression,0,0.0,Facebook
15526,0CiA03ffAkF0k3BBEoECnh97o,2018-07-14T17:30:01Z,impression,0,0.0,Online Display
15527,0CiADEkfnoDhD097FC9oFk0oF,2018-07-02T22:08:38Z,impression,0,0.0,Instagram
15528,0CiADEkfnoDhD097FC9oFk0oF,2018-07-02T22:09:04Z,impression,0,0.0,Instagram
15529,0CiAnionf073F9E9C373h3oB0,2018-07-24T13:37:30Z,impression,0,0.0,Facebook
